moradia_classe;moradia_zoneamento;rua_tipo;lote_formato;terreno_contorno;utilidades;lote_config;terreno_declive;vizinhanca;condicao_1;condicao_2;geral_qualidade;geral_condicao;telhado_estilo;telhado_material;exterior_cobertura_1;alvenaria_tipo;exterior_qualidade;exterior_condicao;fundacao_tipo;porao_num_banheiros_lavabos;aquecimento_tipo;aquecimento_qualidade_condicao;ar_condicionado_central;sistema_eletrico_tipo;acima_solo_num_cozinhas;cozinha_qualidade;funcional;entrada_veiculo_pavimentada;venda_tipo;lote_area;construcao_ano;remodelacao_ano;alvenaria_area;porao_area_com_acabamento_1;porao_area_com_acabamento_2;porao_area_sem_acabamento;porao_num_banheiros;primeiro_andar_area;segundo_andar_area;acima_solo_num_banheiros;acima_solo_num_lavabos;acima_solo_num_quartos;acima_solo_num_comodos;total_num_lareiras;garagem_capacidade_carros;deck_madeira_area;varanda_aberta_area;varanda_fechada_area;venda_mes;venda_ano;venda_valor
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;Outros;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;Outros;funcionalidade típica;Y;WD;6860;1956;1956;54;908;0;100;1;1008;0;1;0;3;6;0;1;0;0;0;12;2007;131000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;NAmes;normal;normal;média;boa;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;8250;1963;1963;0;288;0;765;1;1053;0;1;0;3;6;0;2;240;0;0;7;2007;142100
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;regular;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8176;1958;1992;0;846;0;210;1;1056;0;1;0;3;6;0;1;0;0;0;8;2007;139000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;acima da média;acima da média;duas águas;telha padrão (composto);tapume de metal;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;Outros;9750;1958;1958;243;608;0;834;0;1442;0;1;1;4;7;0;1;0;0;275;4;2007;157900
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;NAmes;normal;normal;média;boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;9250;1954;2005;0;480;468;108;0;1056;0;1;0;3;6;0;1;390;0;0;7;2007;139400
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;NAmes;adjacente a rua alimentadora;normal;acima da média;acima da média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;média;funcionalidade típica;Y;WD;11988;1957;1957;0;777;0;467;0;1244;0;1;1;3;6;2;1;0;40;0;5;2007;150000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;média;quadril;telha padrão (composto);placa dura;Outros;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;9100;1960;1960;69;0;0;1144;0;1144;0;1;0;3;6;1;1;0;0;0;6;2007;120000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;adjacente a rua alimentadora;normal;acima da média;acima da média;duas águas;telha padrão (composto);tapume de madeira;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;9736;1957;1969;289;668;138;525;0;1721;0;1;0;4;8;3;2;0;0;0;4;2007;174850
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;média;funcionalidade típica;Y;WD;9770;1957;1957;0;512;0;410;1;922;0;1;0;2;5;0;1;0;34;0;4;2007;116000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;média;quadril;telha padrão (composto);tapume de metal;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;10152;1956;1956;120;586;0;462;1;1048;0;1;0;3;6;0;1;0;20;0;6;2007;135000
020;Residencial baixa densidade;pavimentada;Outros;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;Outros;normal;acima da média;Outros;duas águas;telha padrão (composto);madeirra compensada;nenhum;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;12155;1970;1970;0;1237;0;420;0;1657;0;2;0;3;7;1;2;0;0;0;3;2007;163500
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;Outros;12198;1955;1975;0;780;0;424;0;1411;0;1;0;3;7;1;1;278;82;0;6;2007;130000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;média;quadril;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;10050;1955;1955;0;288;0;928;1;1216;0;1;0;3;5;0;1;0;0;0;8;2007;129500
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;Outros;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;Outros;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;excelente;funcionalidade típica;Y;WD;11556;1953;2006;0;408;0;456;0;1154;0;1;1;3;6;0;1;63;0;0;7;2007;142000
duplex - todas os estilos e idades;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;média;quadril;telha padrão (composto);tapume de madeira;pedra;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;2;média;funcionalidade típica;Y;WD;8078;1958;1958;260;0;0;1560;0;1560;0;2;0;4;8;0;2;0;0;0;12;2007;128600
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;acima da média;acima da média;quadril;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;N;WD;10950;1952;1952;0;441;0;507;0;948;0;1;0;2;5;0;2;0;48;0;4;2007;125000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;acima da média;boa;quadril;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;média;Y;Outros;1;média;funcionalidade típica;Y;WD;7942;1953;1953;0;85;955;0;0;1040;0;1;0;3;6;0;1;0;0;0;6;2007;136000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;boa;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;8923;1953;2006;0;643;0;365;1;1008;0;1;0;2;6;0;1;0;18;0;5;2007;134500
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;NAmes;normal;normal;média;muito boa;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;8540;1956;2003;0;114;691;120;1;925;0;1;0;3;5;0;1;152;0;0;6;2007;127000
dividida ou multinível;Residencial baixa densidade;pavimentada;regular;bancada;todas as utilidades p\u00fablicas;lote interno;declive moderado;NAmes;normal;normal;média;média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;Outros;Y;WD;7134;1955;1955;0;384;0;0;0;1360;0;1;0;3;6;1;2;0;50;0;2;2007;130000
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;abaixo da média;abaixo da média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;concreto derrramado;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;Outros;funcionalidade típica;Y;WD;7150;1955;1955;0;150;0;1040;1;1040;500;1;0;4;7;0;1;0;0;0;8;2007;115000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;NAmes;normal;normal;média;média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8400;1955;1955;0;793;0;130;1;925;0;1;0;3;5;2;1;81;0;0;3;2007;116900
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;boa;quadril;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;13300;1956;2000;0;377;0;551;0;928;0;1;0;2;4;0;1;261;0;156;6;2007;132000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;abaixo da média;acima da média;duas águas;telha padrão (composto);tapume de vinil;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;Outros;Y;WD;9532;1953;1953;0;595;354;156;1;1647;0;1;0;3;6;1;1;225;0;0;2;2007;153000
020;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;adjacente a rua arterial;normal;média;média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;15783;1952;1952;0;292;0;632;0;924;0;1;0;2;6;0;1;0;324;0;6;2007;112500
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;adjacente a rua arterial;normal;abaixo da média;boa;duas águas;telha padrão (composto);tapume de vinil;nenhum;boa;boa;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;N;WD;14190;1890;2006;0;0;0;925;0;1000;544;2;0;3;7;0;0;231;0;0;4;2007;138000
Outros;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;boa;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;Y;WD;9600;1949;2003;0;220;0;625;0;893;0;1;0;2;4;0;2;0;0;0;5;2007;135000
050;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;12099;1953;2004;0;198;0;1018;1;1216;0;1;0;3;7;1;1;200;0;0;6;2007;156000
070;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;abaixo da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;tijolo e telha;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;boa;Outros;Y;WD;21281;1935;2007;0;0;0;666;0;1308;1778;3;1;4;9;0;3;0;208;290;11;2007;301600
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;média;funcionalidade típica;Y;WD;10134;1940;1950;0;0;0;735;0;735;299;1;0;2;5;0;1;0;39;0;7;2007;109000
Outros;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;normal;normal;abaixo da média;acima da média;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;5500;1956;1956;0;0;0;882;0;882;0;1;0;1;4;0;0;0;0;0;4;2007;103200
050;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Old Town;normal;normal;abaixo da média;boa;duas águas;telha padrão (composto);tapume de metal;nenhum;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;média;Outros;Y;WD;10284;1925;1993;0;1030;66;55;1;845;436;2;0;1;6;0;2;0;0;0;8;2007;128500
030;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;normal;normal;abaixo da média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;tijolo e telha;0;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;10800;1927;2007;0;0;0;656;0;968;0;2;0;4;5;0;1;0;0;0;8;2007;64500
070;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;Old Town;normal;normal;média;Outros;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;boa;bloco de concreto;0;forno de ar quente a gás;excelente;Y;disjuntores padrão e Romex;1;boa;funcionalidade típica;N;WD;10800;1895;1999;0;0;0;736;0;751;783;1;1;3;6;0;0;0;112;0;7;2007;148000
030;Residencial baixa densidade;pavimentada;regular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote de esquina;declive leve;Old Town;normal;normal;média;acima da média;duas águas;telha padrão (composto);tapume de madeira;nenhum;m\u00e9dia;média;tijolo e telha;0;forno de ar quente a gás;excelente;Y;caixa de fusíveis acima de 60 AMP e toda a fiação Romex (média);1;excelente;funcionalidade típica;N;WD;5400;1920;1950;0;0;0;691;0;691;0;1;0;2;4;0;1;0;20;94;1;2007;86000
dividida ou multinível;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;boa;média;duas águas;telha padrão (composto);madeirra compensada;face de tijolo;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;10090;1963;1999;364;242;483;0;0;1035;616;2;0;4;6;2;1;460;46;0;10;2007;172000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;média;boa;duas águas;telha padrão (composto);placa dura;face de tijolo;m\u00e9dia;média;bloco de concreto;1;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;Outros;8700;1961;1961;53;192;0;728;0;888;0;1;0;3;5;0;1;0;0;0;2;2007;120000
020;Residencial baixa densidade;pavimentada;levemente irregular;aproximadamente plana/nivelada;todas as utilidades p\u00fablicas;lote interno;declive leve;NAmes;normal;normal;acima da média;acima da média;duas águas;telha padrão (composto);tapume de madeira;face de tijolo;m\u00e9dia;média;bloco de concreto;0;forno de ar quente a gás;boa;Y;disjuntores padrão e Romex;1;média;funcionalidade típica;Y;WD;8300;1968;1968;86;952;0;0;1;952;0;1;0;3;5;0;1;0;0;0;8;2007;128500
060;Residencial baixa densidade;pavimentada;levemente irregular;encosta;todas as utilidades p\u00fablicas;lote interno;declive severo;NAmes;normal;normal;média;média;duas águas;telha padrão (composto);madeirra compensada;face de tijolo;m\u00e9dia;média;concreto derrramado;1;forno de ar quente a gás;média;Y;disjuntores padrão e Romex;1;Outros;funcionalidade típica;Y;WD;11606;1969;1969;192;650;0;390;0;1040;1040;1;2;5;9;2;2;335;0;0;9;2007;135000
